id,block,trial,outcome_a1,outcome_a2,prob_a1,prob_a2,outcome_b1,outcome_b2,prob_b1,prob_b2,choice,rt
6,1,62,0,0,1,1,34,-19,0.5,0.5,0,1.24
6,1,63,0,0,1,1,38,-7,0.5,0.5,1,0.736
6,1,64,0,0,1,1,30,-6,0.5,0.5,1,0.904
6,1,65,0,0,1,1,26,-18,0.5,0.5,0,0.88
6,1,66,0,0,1,1,14,-6,0.5,0.5,0,1.15
6,1,67,0,0,1,1,16,-12,0.5,0.5,0,0.979
6,1,68,0,0,1,1,22,-20,0.5,0.5,0,0.915
6,1,69,0,0,1,1,12,-17,0.5,0.5,0,0.7440000000000001
6,1,70,0,0,1,1,10,-7,0.5,0.5,0,1.037
6,1,71,0,0,1,1,18,-20,0.5,0.5,0,0.868
6,1,72,0,0,1,1,12,-6,0.5,0.5,0,1.382
6,1,73,0,0,1,1,32,-6,0.5,0.5,1,0.908
6,1,74,0,0,1,1,18,-7,0.5,0.5,0,1.123
6,1,75,0,0,1,1,40,-10,0.5,0.5,1,0.888
6,1,76,0,0,1,1,14,-14,0.5,0.5,0,0.94
6,1,77,0,0,1,1,30,-19,0.5,0.5,1,0.993
6,1,78,0,0,1,1,24,-18,0.5,0.5,0,1.031
6,1,79,0,0,1,1,10,-12,0.5,0.5,0,0.764
6,1,80,0,0,1,1,40,-19,0.5,0.5,1,1.085
6,1,81,0,0,1,1,24,-9,0.5,0.5,1,0.936
6,1,82,0,0,1,1,16,-18,0.5,0.5,0,0.852
6,1,83,0,0,1,1,36,-12,0.5,0.5,1,1.137
6,1,84,0,0,1,1,26,-9,0.5,0.5,1,1.028
6,1,85,0,0,1,1,20,-12,0.5,0.5,0,1.079
6,1,86,0,0,1,1,24,-14,0.5,0.5,0,1.27
6,2,1,0,0,1,1,20,-5,0.5,0.5,1,0.883
6,2,2,0,0,1,1,22,-17,0.5,0.5,0,1.039
6,2,3,0,0,1,1,10,-16,0.5,0.5,0,0.809
6,2,4,0,0,1,1,38,-18,0.5,0.5,1,0.991
6,2,5,0,0,1,1,20,-14,0.5,0.5,0,0.8390000000000001
6,2,6,0,0,1,1,14,-13,0.5,0.5,0,0.964
6,2,7,0,0,1,1,40,-8,0.5,0.5,1,0.967
6,2,8,0,0,1,1,32,-18,0.5,0.5,0,1.214
6,2,9,0,0,1,1,24,-8,0.5,0.5,1,0.705
6,2,10,0,0,1,1,36,-14,0.5,0.5,0,1.078
6,2,11,0,0,1,1,28,-6,0.5,0.5,1,1.073
6,2,12,0,0,1,1,16,-14,0.5,0.5,0,0.894
6,2,13,0,0,1,1,14,-9,0.5,0.5,0,0.994
6,2,14,0,0,1,1,20,-13,0.5,0.5,0,0.919
6,2,15,0,0,1,1,30,-18,0.5,0.5,1,1.46
6,2,16,0,0,1,1,14,-15,0.5,0.5,0,0.8420000000000001
6,2,17,0,0,1,1,12,-12,0.5,0.5,0,0.8390000000000001
6,2,18,0,0,1,1,24,-11,0.5,0.5,1,1.446
6,2,19,0,0,1,1,12,-10,0.5,0.5,0,0.847
6,2,20,0,0,1,1,16,-6,0.5,0.5,1,1.058
6,2,21,0,0,1,1,38,-20,0.5,0.5,0,1.1909999999999998
6,2,22,0,0,1,1,28,-10,0.5,0.5,0,0.89
6,2,23,0,0,1,1,20,-7,0.5,0.5,1,0.711
6,2,24,0,0,1,1,38,-9,0.5,0.5,1,0.8079999999999999
6,2,25,0,0,1,1,26,-12,0.5,0.5,1,1.031
6,2,26,0,0,1,1,10,-14,0.5,0.5,0,0.987
6,2,27,0,0,1,1,12,-13,0.5,0.5,0,0.735
6,2,28,0,0,1,1,24,-15,0.5,0.5,0,1.177
6,2,29,0,0,1,1,32,-15,0.5,0.5,0,1.199
6,2,30,0,0,1,1,36,-15,0.5,0.5,1,1.001
6,2,31,0,0,1,1,36,-18,0.5,0.5,1,1.875
6,2,32,0,0,1,1,12,-18,0.5,0.5,0,1.08
6,2,33,0,0,1,1,20,-9,0.5,0.5,1,1.083
6,2,34,0,0,1,1,16,-8,0.5,0.5,0,1.338
6,2,35,0,0,1,1,12,-20,0.5,0.5,0,0.8959999999999999
6,2,36,0,0,1,1,22,-19,0.5,0.5,0,0.944
6,2,37,0,0,1,1,36,-9,0.5,0.5,1,0.987
6,2,38,0,0,1,1,26,-6,0.5,0.5,1,1.193
6,2,39,0,0,1,1,30,-5,0.5,0.5,1,1.392
6,2,40,0,0,1,1,36,-7,0.5,0.5,1,0.848
6,2,41,0,0,1,1,18,-10,0.5,0.5,0,1.142
6,2,42,0,0,1,1,30,-9,0.5,0.5,1,0.833
6,2,43,0,0,1,1,30,-12,0.5,0.5,1,0.924
6,2,44,0,0,1,1,14,-8,0.5,0.5,0,0.963
6,2,45,0,0,1,1,20,-19,0.5,0.5,0,1.065
6,2,46,0,0,1,1,28,-14,0.5,0.5,1,1.24
6,2,47,0,0,1,1,16,-17,0.5,0.5,0,0.847
6,2,48,0,0,1,1,26,-8,0.5,0.5,1,1.008
6,2,49,0,0,1,1,10,-17,0.5,0.5,0,0.802
6,2,50,0,0,1,1,12,-5,0.5,0.5,1,1.244
6,2,51,0,0,1,1,40,-6,0.5,0.5,1,0.903
6,2,52,0,0,1,1,36,-13,0.5,0.5,1,1.496
6,2,53,0,0,1,1,10,-9,0.5,0.5,0,0.989
6,2,54,0,0,1,1,34,-18,0.5,0.5,1,1.241
6,2,55,0,0,1,1,30,-15,0.5,0.5,1,1.052
6,2,56,0,0,1,1,18,-9,0.5,0.5,1,1.14
6,2,57,0,0,1,1,26,-20,0.5,0.5,0,0.937
6,2,58,0,0,1,1,36,-20,0.5,0.5,0,1.018
6,2,59,0,0,1,1,22,-15,0.5,0.5,0,0.8759999999999999
6,2,60,0,0,1,1,38,-8,0.5,0.5,1,0.989
6,2,61,0,0,1,1,28,-16,0.5,0.5,1,1.213
6,2,62,0,0,1,1,34,-12,0.5,0.5,1,1.08
6,2,63,0,0,1,1,28,-15,0.5,0.5,1,1.061
6,2,64,0,0,1,1,24,-17,0.5,0.5,0,1.023
6,2,65,0,0,1,1,28,-11,0.5,0.5,0,1.258
6,2,66,0,0,1,1,16,-9,0.5,0.5,0,1.229
6,2,67,0,0,1,1,22,-13,0.5,0.5,0,1.047
6,2,68,0,0,1,1,40,-11,0.5,0.5,1,0.97
6,2,69,0,0,1,1,28,-8,0.5,0.5,1,0.826
6,2,70,0,0,1,1,36,-16,0.5,0.5,1,1.254
6,2,71,0,0,1,1,20,-10,0.5,0.5,1,1.146
6,2,72,0,0,1,1,10,-18,0.5,0.5,0,0.866
6,2,73,0,0,1,1,40,-9,0.5,0.5,1,1.054
6,2,74,0,0,1,1,32,-7,0.5,0.5,1,1.043
6,2,75,0,0,1,1,40,-16,0.5,0.5,1,0.982
6,2,76,0,0,1,1,30,-17,0.5,0.5,0,1.099
6,2,77,0,0,1,1,24,-5,0.5,0.5,1,0.851
6,2,78,0,0,1,1,16,-7,0.5,0.5,0,1.371
6,2,79,0,0,1,1,22,-18,0.5,0.5,0,1.091
6,2,80,0,0,1,1,26,-19,0.5,0.5,0,1.038
6,2,81,0,0,1,1,24,-20,0.5,0.5,0,1.155
6,2,82,0,0,1,1,34,-6,0.5,0.5,1,1.198
6,2,83,0,0,1,1,24,-16,0.5,0.5,0,0.91
6,2,84,0,0,1,1,22,-6,0.5,0.5,1,0.955
6,2,85,0,0,1,1,12,-7,0.5,0.5,0,1.109
6,3,1,0,0,1,1,28,-17,0.5,0.5,1,2.021
6,3,2,0,0,1,1,14,-7,0.5,0.5,1,1.43
6,3,3,0,0,1,1,28,-18,0.5,0.5,1,1.703
6,3,4,0,0,1,1,16,-11,0.5,0.5,0,1.19
6,3,5,0,0,1,1,40,-20,0.5,0.5,1,1.3259999999999998
6,3,6,0,0,1,1,18,-16,0.5,0.5,0,1.193
6,3,7,0,0,1,1,38,-11,0.5,0.5,1,1.425
6,3,8,0,0,1,1,36,-10,0.5,0.5,1,0.913
6,3,9,0,0,1,1,40,-18,0.5,0.5,1,1.508
6,3,10,0,0,1,1,10,-10,0.5,0.5,0,1.1909999999999998
6,3,11,0,0,1,1,24,-6,0.5,0.5,1,2.154
6,3,12,0,0,1,1,20,-8,0.5,0.5,1,1.258
6,3,13,0,0,1,1,40,-12,0.5,0.5,1,1.138
6,3,14,0,0,1,1,22,-10,0.5,0.5,0,1.13
6,3,15,0,0,1,1,18,-6,0.5,0.5,0,1.6030000000000002
6,3,16,0,0,1,1,38,-16,0.5,0.5,1,1.983
6,3,17,0,0,1,1,30,-20,0.5,0.5,0,1.123
6,3,18,0,0,1,1,22,-14,0.5,0.5,0,1.179
6,3,19,0,0,1,1,18,-18,0.5,0.5,0,1.018
6,3,20,0,0,1,1,16,-19,0.5,0.5,0,1.295
6,3,21,0,0,1,1,24,-10,0.5,0.5,1,1.755
6,3,22,0,0,1,1,12,-19,0.5,0.5,0,0.8340000000000001
6,3,23,0,0,1,1,28,-9,0.5,0.5,1,1.168
6,3,24,0,0,1,1,30,-10,0.5,0.5,1,1.162
6,3,25,0,0,1,1,18,-15,0.5,0.5,0,0.959
6,3,26,0,0,1,1,32,-14,0.5,0.5,0,1.699
6,3,27,0,0,1,1,34,-11,0.5,0.5,1,1.392
6,3,28,0,0,1,1,38,-19,0.5,0.5,1,2.171
6,3,29,0,0,1,1,14,-10,0.5,0.5,0,1.2
6,3,30,0,0,1,1,34,-8,0.5,0.5,1,1.112
6,3,31,0,0,1,1,30,-11,0.5,0.5,1,1.331
6,3,32,0,0,1,1,32,-13,0.5,0.5,0,1.279
6,3,33,0,0,1,1,18,-11,0.5,0.5,0,1.266
6,3,34,0,0,1,1,30,-7,0.5,0.5,1,0.929
6,3,35,0,0,1,1,18,-13,0.5,0.5,0,1.123
6,3,36,0,0,1,1,14,-19,0.5,0.5,0,1.019
6,3,37,0,0,1,1,12,-11,0.5,0.5,0,0.828
6,3,38,0,0,1,1,10,-13,0.5,0.5,0,0.947
6,3,39,0,0,1,1,22,-16,0.5,0.5,0,1.289
6,3,40,0,0,1,1,12,-16,0.5,0.5,0,0.9
6,3,41,0,0,1,1,38,-17,0.5,0.5,0,1.725
6,3,42,0,0,1,1,40,-14,0.5,0.5,1,1.092
6,3,43,0,0,1,1,22,-5,0.5,0.5,1,1.073
6,3,44,0,0,1,1,16,-16,0.5,0.5,0,0.897
6,3,45,0,0,1,1,34,-5,0.5,0.5,1,0.7879999999999999
6,3,46,0,0,1,1,10,-19,0.5,0.5,0,0.892
6,3,47,0,0,1,1,14,-16,0.5,0.5,0,0.758
6,3,48,0,0,1,1,30,-8,0.5,0.5,1,0.89
6,3,49,0,0,1,1,34,-14,0.5,0.5,1,1.141
6,3,50,0,0,1,1,30,-14,0.5,0.5,1,1.347
6,3,51,0,0,1,1,26,-15,0.5,0.5,1,1.1
6,3,52,0,0,1,1,10,-20,0.5,0.5,0,0.932
6,3,53,0,0,1,1,34,-7,0.5,0.5,1,1.033
6,3,54,0,0,1,1,10,-5,0.5,0.5,1,1.518
6,3,55,0,0,1,1,20,-20,0.5,0.5,0,1.051
6,3,56,0,0,1,1,28,-20,0.5,0.5,0,1.3230000000000002
6,3,57,0,0,1,1,36,-5,0.5,0.5,1,0.894
6,3,58,0,0,1,1,26,-7,0.5,0.5,1,0.893
6,3,59,0,0,1,1,26,-17,0.5,0.5,0,1.287
6,3,60,0,0,1,1,16,-15,0.5,0.5,0,1.031
6,3,61,0,0,1,1,26,-10,0.5,0.5,1,1.107
6,3,62,0,0,1,1,38,-15,0.5,0.5,1,0.999
6,3,63,0,0,1,1,26,-11,0.5,0.5,1,1.015
6,3,64,0,0,1,1,28,-5,0.5,0.5,1,0.903
6,3,65,0,0,1,1,14,-18,0.5,0.5,0,0.967
6,3,66,0,0,1,1,22,-12,0.5,0.5,1,1.023
6,3,67,0,0,1,1,34,-15,0.5,0.5,1,1.235
6,3,68,0,0,1,1,38,-13,0.5,0.5,1,1.179
6,3,69,0,0,1,1,10,-8,0.5,0.5,0,1.469
6,3,70,0,0,1,1,12,-9,0.5,0.5,0,1.038
6,3,71,0,0,1,1,36,-11,0.5,0.5,1,1.339
6,3,72,0,0,1,1,14,-5,0.5,0.5,0,1.1909999999999998
6,3,73,0,0,1,1,22,-11,0.5,0.5,0,1.004
6,3,74,0,0,1,1,18,-19,0.5,0.5,0,1.54
6,3,75,0,0,1,1,22,-8,0.5,0.5,1,1.556
6,3,76,0,0,1,1,38,-6,0.5,0.5,1,0.919
6,3,77,0,0,1,1,12,-8,0.5,0.5,0,1.136
6,3,78,0,0,1,1,14,-11,0.5,0.5,0,0.933
6,3,79,0,0,1,1,32,-12,0.5,0.5,1,1.342
6,3,80,0,0,1,1,20,-11,0.5,0.5,0,1.004
6,3,81,0,0,1,1,26,-14,0.5,0.5,1,1.144
6,3,82,0,0,1,1,32,-8,0.5,0.5,1,1.023
6,3,83,0,0,1,1,40,-17,0.5,0.5,1,0.8959999999999999
6,3,84,0,0,1,1,20,-17,0.5,0.5,0,1.112
6,3,85,0,0,1,1,24,-19,0.5,0.5,0,1.205
7,1,1,0,0,1,1,20,-15,0.5,0.5,1,2.401
7,1,2,0,0,1,1,18,-12,0.5,0.5,1,2.399
7,1,3,0,0,1,1,10,-15,0.5,0.5,0,0.921
7,1,4,0,0,1,1,34,-16,0.5,0.5,1,1.099
7,1,5,0,0,1,1,18,-5,0.5,0.5,1,0.979
7,1,7,0,0,1,1,32,-17,0.5,0.5,1,0.85
7,1,8,0,0,1,1,16,-5,0.5,0.5,1,1.535
7,1,9,0,0,1,1,22,-7,0.5,0.5,1,0.967
7,1,10,0,0,1,1,36,-8,0.5,0.5,1,0.795
7,1,11,0,0,1,1,16,-10,0.5,0.5,1,1.072
7,1,12,0,0,1,1,30,-13,0.5,0.5,1,0.723
7,1,13,0,0,1,1,14,-17,0.5,0.5,0,1.371
7,1,14,0,0,1,1,28,-19,0.5,0.5,1,0.88
7,1,15,0,0,1,1,14,-20,0.5,0.5,0,1.144
7,1,16,0,0,1,1,26,-16,0.5,0.5,1,0.8029999999999999
7,1,17,0,0,1,1,40,-5,0.5,0.5,1,0.7040000000000001
7,1,18,0,0,1,1,28,-12,0.5,0.5,1,1.176
7,1,19,0,0,1,1,20,-16,0.5,0.5,1,1.4
7,1,20,0,0,1,1,26,-5,0.5,0.5,1,0.843
7,1,21,0,0,1,1,32,-20,0.5,0.5,1,2.296
7,1,22,0,0,1,1,18,-17,0.5,0.5,1,1.497
7,1,23,0,0,1,1,20,-6,0.5,0.5,1,1.115
7,1,24,0,0,1,1,20,-18,0.5,0.5,1,0.992
7,1,25,0,0,1,1,40,-7,0.5,0.5,1,0.82
7,1,26,0,0,1,1,36,-6,0.5,0.5,1,1.321
7,1,27,0,0,1,1,16,-20,0.5,0.5,0,1.208
7,1,28,0,0,1,1,40,-15,0.5,0.5,1,0.8590000000000001
7,1,29,0,0,1,1,10,-6,0.5,0.5,1,1.172
7,1,30,0,0,1,1,12,-15,0.5,0.5,0,1.204
7,1,31,0,0,1,1,34,-17,0.5,0.5,1,1.66
7,1,32,0,0,1,1,18,-14,0.5,0.5,1,1.241
7,1,33,0,0,1,1,40,-13,0.5,0.5,1,0.981
7,1,34,0,0,1,1,32,-19,0.5,0.5,1,1.01
7,1,35,0,0,1,1,14,-12,0.5,0.5,1,1.521
7,1,36,0,0,1,1,32,-10,0.5,0.5,1,1.273
7,1,37,0,0,1,1,36,-17,0.5,0.5,1,0.949
7,1,38,0,0,1,1,28,-13,0.5,0.5,1,0.868
7,1,39,0,0,1,1,34,-13,0.5,0.5,1,0.852
7,1,40,0,0,1,1,38,-14,0.5,0.5,1,1.018
7,1,41,0,0,1,1,32,-11,0.5,0.5,1,0.885
7,1,42,0,0,1,1,32,-9,0.5,0.5,1,1.024
7,1,43,0,0,1,1,30,-16,0.5,0.5,1,1.261
7,1,44,0,0,1,1,34,-10,0.5,0.5,1,0.858
7,1,45,0,0,1,1,18,-8,0.5,0.5,1,0.949
7,1,46,0,0,1,1,34,-20,0.5,0.5,1,1.107
7,1,47,0,0,1,1,32,-16,0.5,0.5,1,1.029
7,1,48,0,0,1,1,24,-12,0.5,0.5,1,1.579
7,1,49,0,0,1,1,38,-12,0.5,0.5,1,1.162
7,1,50,0,0,1,1,38,-10,0.5,0.5,1,1.229
7,1,51,0,0,1,1,24,-7,0.5,0.5,1,0.91
7,1,52,0,0,1,1,16,-13,0.5,0.5,0,1.491
7,1,53,0,0,1,1,36,-19,0.5,0.5,1,1.012
7,1,54,0,0,1,1,32,-5,0.5,0.5,1,0.901
7,1,55,0,0,1,1,34,-9,0.5,0.5,1,0.998
7,1,56,0,0,1,1,28,-7,0.5,0.5,1,1.211
7,1,57,0,0,1,1,24,-13,0.5,0.5,1,1.65
7,1,59,0,0,1,1,22,-9,0.5,0.5,1,1.652
7,1,60,0,0,1,1,10,-11,0.5,0.5,0,1.904
7,1,61,0,0,1,1,12,-14,0.5,0.5,0,1.219
7,1,62,0,0,1,1,34,-19,0.5,0.5,1,1.152
7,1,63,0,0,1,1,38,-7,0.5,0.5,1,1.311
7,1,64,0,0,1,1,30,-6,0.5,0.5,1,1.002
7,1,65,0,0,1,1,26,-18,0.5,0.5,1,1.098
7,1,66,0,0,1,1,14,-6,0.5,0.5,1,1.006
7,1,67,0,0,1,1,16,-12,0.5,0.5,1,0.877
7,1,68,0,0,1,1,22,-20,0.5,0.5,1,1.964
7,1,69,0,0,1,1,12,-17,0.5,0.5,0,1.252
7,1,70,0,0,1,1,10,-7,0.5,0.5,1,1.3430000000000002
7,1,71,0,0,1,1,18,-20,0.5,0.5,0,1.5719999999999998
7,1,72,0,0,1,1,12,-6,0.5,0.5,1,1.113
7,1,73,0,0,1,1,32,-6,0.5,0.5,1,0.973
7,1,74,0,0,1,1,18,-7,0.5,0.5,1,1.243
7,1,75,0,0,1,1,40,-10,0.5,0.5,1,0.939
7,1,76,0,0,1,1,14,-14,0.5,0.5,0,1.999
7,1,77,0,0,1,1,30,-19,0.5,0.5,1,1.995
7,1,78,0,0,1,1,24,-18,0.5,0.5,1,1.351
7,1,79,0,0,1,1,10,-12,0.5,0.5,0,1.172
7,1,80,0,0,1,1,40,-19,0.5,0.5,1,1.23
7,1,81,0,0,1,1,24,-9,0.5,0.5,1,1.87
7,1,82,0,0,1,1,16,-18,0.5,0.5,0,1.575
7,1,83,0,0,1,1,36,-12,0.5,0.5,1,1.964
7,1,84,0,0,1,1,26,-9,0.5,0.5,1,1.868
7,1,85,0,0,1,1,20,-12,0.5,0.5,1,1.471
7,1,86,0,0,1,1,24,-14,0.5,0.5,1,1.307
7,2,1,0,0,1,1,20,-5,0.5,0.5,1,0.858
7,2,2,0,0,1,1,22,-17,0.5,0.5,0,1.918
7,2,3,0,0,1,1,10,-16,0.5,0.5,0,1.041
7,2,4,0,0,1,1,38,-18,0.5,0.5,1,1.068
7,2,5,0,0,1,1,20,-14,0.5,0.5,0,1.241
7,2,6,0,0,1,1,14,-13,0.5,0.5,0,1.275
7,2,7,0,0,1,1,40,-8,0.5,0.5,1,0.745
7,2,8,0,0,1,1,32,-18,0.5,0.5,1,1.355
7,2,9,0,0,1,1,24,-8,0.5,0.5,1,0.993
7,2,10,0,0,1,1,36,-14,0.5,0.5,1,1.764
7,2,11,0,0,1,1,28,-6,0.5,0.5,1,1.226
7,2,12,0,0,1,1,16,-14,0.5,0.5,0,1.45
7,2,13,0,0,1,1,14,-9,0.5,0.5,1,1.802
7,2,14,0,0,1,1,20,-13,0.5,0.5,1,2.107
7,2,16,0,0,1,1,14,-15,0.5,0.5,0,1.173
7,2,17,0,0,1,1,12,-12,0.5,0.5,0,1.162
7,2,18,0,0,1,1,24,-11,0.5,0.5,1,1.372
7,2,19,0,0,1,1,12,-10,0.5,0.5,0,1.088
7,2,20,0,0,1,1,16,-6,0.5,0.5,1,1.149
7,2,21,0,0,1,1,38,-20,0.5,0.5,1,1.6740000000000002
7,2,22,0,0,1,1,28,-10,0.5,0.5,1,1.289
7,2,23,0,0,1,1,20,-7,0.5,0.5,1,1.162
7,2,24,0,0,1,1,38,-9,0.5,0.5,1,1.594
7,2,25,0,0,1,1,26,-12,0.5,0.5,1,1.117
7,2,26,0,0,1,1,10,-14,0.5,0.5,0,1.157
7,2,27,0,0,1,1,12,-13,0.5,0.5,0,1.219
7,2,28,0,0,1,1,24,-15,0.5,0.5,1,1.285
7,2,29,0,0,1,1,32,-15,0.5,0.5,1,2.115
7,2,30,0,0,1,1,36,-15,0.5,0.5,1,1.602
7,2,31,0,0,1,1,36,-18,0.5,0.5,1,2.085
7,2,32,0,0,1,1,12,-18,0.5,0.5,0,1.362
7,2,33,0,0,1,1,20,-9,0.5,0.5,1,1.27
7,2,34,0,0,1,1,16,-8,0.5,0.5,1,1.091
7,2,35,0,0,1,1,12,-20,0.5,0.5,0,1.371
7,2,36,0,0,1,1,22,-19,0.5,0.5,0,1.625
7,2,37,0,0,1,1,36,-9,0.5,0.5,1,1.541
7,2,38,0,0,1,1,26,-6,0.5,0.5,1,1.411
7,2,39,0,0,1,1,30,-5,0.5,0.5,1,0.883
7,2,40,0,0,1,1,36,-7,0.5,0.5,1,0.622
7,2,41,0,0,1,1,18,-10,0.5,0.5,1,2.044
7,2,42,0,0,1,1,30,-9,0.5,0.5,1,1.622
7,2,43,0,0,1,1,30,-12,0.5,0.5,1,2.494
7,2,44,0,0,1,1,14,-8,0.5,0.5,1,1.6869999999999998
7,2,45,0,0,1,1,20,-19,0.5,0.5,0,2.643
7,2,46,0,0,1,1,28,-14,0.5,0.5,1,1.779
7,2,47,0,0,1,1,16,-17,0.5,0.5,0,1.67
7,2,48,0,0,1,1,26,-8,0.5,0.5,1,2.434
7,2,49,0,0,1,1,10,-17,0.5,0.5,0,1.4280000000000002
7,2,50,0,0,1,1,12,-5,0.5,0.5,1,1.3030000000000002
7,2,51,0,0,1,1,40,-6,0.5,0.5,1,1.062
7,2,52,0,0,1,1,36,-13,0.5,0.5,1,1.54
7,2,53,0,0,1,1,10,-9,0.5,0.5,1,1.896
7,2,54,0,0,1,1,34,-18,0.5,0.5,1,1.117
7,2,55,0,0,1,1,30,-15,0.5,0.5,1,1.024
7,2,56,0,0,1,1,18,-9,0.5,0.5,1,0.904
7,2,57,0,0,1,1,26,-20,0.5,0.5,1,1.255
7,2,60,0,0,1,1,38,-8,0.5,0.5,1,1.233
7,2,61,0,0,1,1,28,-16,0.5,0.5,1,1.385
7,2,62,0,0,1,1,34,-12,0.5,0.5,1,1.12
7,2,63,0,0,1,1,28,-15,0.5,0.5,1,0.8490000000000001
7,2,64,0,0,1,1,24,-17,0.5,0.5,1,1.841
7,2,65,0,0,1,1,28,-11,0.5,0.5,1,1.318
7,2,66,0,0,1,1,16,-9,0.5,0.5,1,1.189
7,2,67,0,0,1,1,22,-13,0.5,0.5,1,1.017
7,2,68,0,0,1,1,40,-11,0.5,0.5,1,1.088
7,2,69,0,0,1,1,28,-8,0.5,0.5,1,0.889
7,2,70,0,0,1,1,36,-16,0.5,0.5,1,0.826
7,2,71,0,0,1,1,20,-10,0.5,0.5,1,0.918
7,2,72,0,0,1,1,10,-18,0.5,0.5,0,1.43
7,2,73,0,0,1,1,40,-9,0.5,0.5,1,0.95
7,2,74,0,0,1,1,32,-7,0.5,0.5,1,1.01
7,2,75,0,0,1,1,40,-16,0.5,0.5,1,1.082
7,2,76,0,0,1,1,30,-17,0.5,0.5,1,2.006
7,2,77,0,0,1,1,24,-5,0.5,0.5,1,1.319
7,2,78,0,0,1,1,16,-7,0.5,0.5,1,1.327
7,2,79,0,0,1,1,22,-18,0.5,0.5,0,2.399
7,2,80,0,0,1,1,26,-19,0.5,0.5,1,2.767
7,2,82,0,0,1,1,34,-6,0.5,0.5,1,1.103
7,2,83,0,0,1,1,24,-16,0.5,0.5,1,1.954
7,2,84,0,0,1,1,22,-6,0.5,0.5,1,0.97
7,2,85,0,0,1,1,12,-7,0.5,0.5,1,1.77
7,3,4,0,0,1,1,16,-11,0.5,0.5,1,2.081
7,3,6,0,0,1,1,18,-16,0.5,0.5,0,2.3480000000000003
7,3,9,0,0,1,1,40,-18,0.5,0.5,1,1.385
7,3,10,0,0,1,1,10,-10,0.5,0.5,0,1.044
7,3,11,0,0,1,1,24,-6,0.5,0.5,1,1.265
7,3,12,0,0,1,1,20,-8,0.5,0.5,1,0.898
7,3,13,0,0,1,1,40,-12,0.5,0.5,1,0.989
7,3,14,0,0,1,1,22,-10,0.5,0.5,0,1.634
7,3,15,0,0,1,1,18,-6,0.5,0.5,1,0.85
7,3,16,0,0,1,1,38,-16,0.5,0.5,1,1.341
7,3,17,0,0,1,1,30,-20,0.5,0.5,0,1.074
7,3,18,0,0,1,1,22,-14,0.5,0.5,0,0.7609999999999999
7,3,19,0,0,1,1,18,-18,0.5,0.5,0,0.732
7,3,20,0,0,1,1,16,-19,0.5,0.5,0,1.101
7,3,22,0,0,1,1,12,-19,0.5,0.5,0,1.429
7,3,23,0,0,1,1,28,-9,0.5,0.5,1,1.524
7,3,24,0,0,1,1,30,-10,0.5,0.5,1,1.354
7,3,25,0,0,1,1,18,-15,0.5,0.5,0,2.174
7,3,26,0,0,1,1,32,-14,0.5,0.5,1,2.5540000000000003
7,3,27,0,0,1,1,34,-11,0.5,0.5,0,1.4369999999999998
7,3,29,0,0,1,1,14,-10,0.5,0.5,0,1.3090000000000002
7,3,31,0,0,1,1,30,-11,0.5,0.5,0,1.069
7,3,32,0,0,1,1,32,-13,0.5,0.5,0,1.77
7,3,33,0,0,1,1,18,-11,0.5,0.5,0,2.363
7,3,34,0,0,1,1,30,-7,0.5,0.5,1,0.8370000000000001
7,3,35,0,0,1,1,18,-13,0.5,0.5,0,1.355
7,3,36,0,0,1,1,14,-19,0.5,0.5,0,1.421
7,3,37,0,0,1,1,12,-11,0.5,0.5,0,2.523
7,3,38,0,0,1,1,10,-13,0.5,0.5,0,1.494
7,3,39,0,0,1,1,22,-16,0.5,0.5,1,1.582
7,3,40,0,0,1,1,12,-16,0.5,0.5,0,2.388
7,3,41,0,0,1,1,38,-17,0.5,0.5,1,1.796
7,3,42,0,0,1,1,40,-14,0.5,0.5,1,1.243
7,3,43,0,0,1,1,22,-5,0.5,0.5,1,1.248
7,3,44,0,0,1,1,16,-16,0.5,0.5,0,1.051
7,3,45,0,0,1,1,34,-5,0.5,0.5,1,0.9
7,3,46,0,0,1,1,10,-19,0.5,0.5,0,1.413
7,3,47,0,0,1,1,14,-16,0.5,0.5,0,1.537
7,3,48,0,0,1,1,30,-8,0.5,0.5,1,0.974
7,3,49,0,0,1,1,34,-14,0.5,0.5,1,0.715
7,3,50,0,0,1,1,30,-14,0.5,0.5,1,0.695
7,3,51,0,0,1,1,26,-15,0.5,0.5,1,1.284
7,3,52,0,0,1,1,10,-20,0.5,0.5,0,1.211
7,3,53,0,0,1,1,34,-7,0.5,0.5,1,0.959
7,3,54,0,0,1,1,10,-5,0.5,0.5,1,1.589
7,3,55,0,0,1,1,20,-20,0.5,0.5,0,1.032
7,3,57,0,0,1,1,36,-5,0.5,0.5,1,1.503
7,3,58,0,0,1,1,26,-7,0.5,0.5,1,1.245
7,3,60,0,0,1,1,16,-15,0.5,0.5,0,1.086
7,3,61,0,0,1,1,26,-10,0.5,0.5,1,1.185
7,3,62,0,0,1,1,38,-15,0.5,0.5,1,1.39
7,3,63,0,0,1,1,26,-11,0.5,0.5,1,1.983
7,3,64,0,0,1,1,28,-5,0.5,0.5,1,2.182
7,3,65,0,0,1,1,14,-18,0.5,0.5,0,1.223
7,3,66,0,0,1,1,22,-12,0.5,0.5,1,1.75
7,3,67,0,0,1,1,34,-15,0.5,0.5,1,1.137
7,3,68,0,0,1,1,38,-13,0.5,0.5,1,0.985
